"person_id","ER30001","ER30002","ER32000","ER32006","year","volunteer","social_media","follow_interests","resp_earn","resp_rent","resp_bills","resp_money","wb_happiness","wb_interest","wb_satisfied","wb_belong","wb_society_better","wb_people_good","wb_manage_daily","wb_trusting_rel","wb_confident_ideas","wb_life_direction","feel_failure","emp1","cc_balance","cc_value","loan_federal","loan_state","loan_private","loan_other","edu_aspiration","edu_expectation","grade_level","hs_grad","attended_college","major","health","health_compare","health_better","learning_disorder","chronic","health_insurance","race","wellbeing_emo","wellbeing_soc","wellbeing_psy","social_anxiety","enrollment","highest_edu","mother_edu","father_edu","state","age","fam_income","interview_number","sequence_number","relation_rp","wb_happiness_lag","wb_interest_lag","wb_satisfied_lag","wb_belong_lag","wb_society_better_lag","wb_people_good_lag","wb_manage_daily_lag","wb_trusting_rel_lag","wb_confident_ideas_lag","wb_life_direction_lag","feel_failure_lag","wellbeing_emo_lag","wellbeing_soc_lag","wellbeing_psy_lag","social_anxiety_lag"
"626_210",626,210,2,3,2019,1,1,1,1,1,1,2,5,5,4,3,3,4,3,4,5,4,1,6,5,0,0,0,0,0,6,5,0,0,5,0,2,3,0,5,5,1,1,5,3,4,3,4,3,0,96,8,21,78144,8893,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626_210",626,210,2,3,2021,5,1,1,2,2,2,3,5,5,4,1,1,3,4,4,3,4,2,1,5,0,0,0,0,0,6,6,0,0,5,0,3,3,0,5,5,1,0,5,2,4,3,3,3,14,96,13,23,36000,3889,2,20,5,5,4,3,3,4,3,4,5,4,1,5,3,4,3
"626_210",626,210,2,3,2023,5,2,1,0,0,0,0,3,3,1,1,1,2,4,3,4,2,3,1,1,5700,0,0,0,0,6,5,0,0,5,0,3,5,0,5,5,1,0,2,1,4,0,3,3,14,96,12,25,72000,1273,1,10,5,5,4,1,1,3,4,4,3,4,2,5,2,4,3
"626_44",626,44,2,2,2019,5,1,2,0,0,0,0,4,4,4,1,2,4,4,4,4,4,2,1,1,500,1,5,5,5,5,3,0,0,5,0,3,3,0,5,5,1,1,4,3,4,4,4,5,0,96,8,27,24000,5117,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626_45",626,45,1,2,2021,1,2,3,0,0,0,0,5,4,5,3,1,2,5,4,4,4,2,1,1,5000,0,0,0,0,5,6,16,1,1,0,1,1,2,5,5,1,1,5,3,5,3,4,5,16,12,12,28,262565,7842,51,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626_47",626,47,1,2,2021,5,5,1,0,0,0,0,4,4,2,1,1,1,4,1,4,1,1,1,5,0,0,0,0,0,3,3,0,0,5,0,2,3,0,5,5,1,1,3,1,3,2,3,3,14,96,42,24,10584,4674,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626_47",626,47,1,2,2023,5,1,1,0,0,0,0,4,4,4,1,1,2,3,2,6,6,4,3,5,0,0,0,0,0,3,3,0,0,5,0,4,3,0,5,1,1,0,4,1,4,0,3,3,14,96,42,26,14710,1890,1,10,4,4,2,1,1,1,4,1,4,1,1,3,1,3,2
"626_50",626,50,1,2,2023,5,1,1,0,0,0,0,6,6,5,5,5,5,5,6,5,6,1,1,1,7000,0,0,0,0,8,0,0,0,1,27,2,1,2,5,5,1,1,6,5,6,3,6,9,16,12,27,24,55000,1400,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275_32",6275,32,2,2,2019,5,1,1,0,0,0,0,5,6,6,6,6,4,6,5,6,6,1,2,5,0,1,1,5,5,8,0,0,0,5,0,1,3,0,5,1,1,3,6,5,6,3,6,9,13,96,48,28,62606,1513,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275_34",6275,34,1,2,2019,1,5,5,0,0,0,0,2,4,1,2,1,1,3,4,6,6,4,1,5,0,1,5,5,5,4,4,0,0,1,0,4,3,0,5,5,5,3,2,1,5,3,9,5,13,12,48,25,18000,1677,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275_34",6275,34,1,2,2021,5,1,1,0,0,0,0,5,5,5,5,5,5,6,6,6,6,1,1,5,0,0,0,0,0,4,4,0,0,5,0,1,1,1,5,5,1,0,5,5,6,2,4,5,13,12,48,27,6860,4446,1,10,2,4,1,2,1,1,3,4,6,6,4,2,1,5,3
"6275_35",6275,35,2,2,2019,5,2,1,0,0,0,0,4,4,4,3,1,1,2,4,4,4,4,1,5,0,1,5,1,5,8,0,0,0,3,52,3,1,1,5,5,1,3,4,2,4,5,6,9,13,12,48,24,20376,1951,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_43",6287,43,2,2,2019,5,2,4,0,0,0,0,5,5,5,5,5,4,5,5,5,5,1,1,5,0,1,5,5,5,5,5,0,0,3,0,3,3,0,5,5,1,3,5,5,5,3,5,7,9,99,45,27,47000,3301,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_45",6287,45,2,2,2019,5,1,1,3,2,2,3,2,2,1,1,6,5,5,2,6,6,4,3,5,0,0,0,0,0,1,1,0,0,5,0,3,3,0,5,5,5,3,2,3,5,2,4,3,9,96,45,20,40560,3235,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_46",6287,46,1,2,2019,1,4,2,2,2,2,3,5,6,3,6,2,2,3,6,4,6,3,3,5,0,0,0,0,0,8,0,0,1,5,0,1,3,0,5,5,5,3,5,4,5,1,3,3,13,96,45,19,47650,2977,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_46",6287,46,1,2,2021,5,4,5,3,2,2,3,6,6,2,1,3,5,5,5,6,6,1,1,5,0,0,0,0,0,8,0,0,0,5,0,1,1,1,5,5,1,0,5,3,6,2,3,3,13,96,45,22,0,7304,1,10,5,6,3,6,2,2,3,6,4,6,3,5,4,5,1
"6287_46",6287,46,1,2,2023,5,2,2,3,3,3,3,3,5,5,5,5,5,5,5,4,4,1,1,5,0,0,0,0,0,1,1,0,0,5,0,1,1,1,5,5,5,0,4,5,5,0,3,3,13,96,45,24,33280,5557,1,10,6,6,2,1,3,5,5,5,6,6,1,5,3,6,2
"6287_47",6287,47,1,2,2019,5,5,1,3,3,2,3,4,6,1,1,2,6,2,3,6,6,2,2,5,0,0,0,0,0,4,7,0,0,3,0,2,1,2,5,5,1,3,4,4,4,1,4,5,12,96,45,19,77000,3239,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_47",6287,47,1,2,2021,5,4,2,3,1,3,3,6,6,5,5,2,4,5,6,6,6,3,1,5,0,0,0,0,0,8,0,0,0,1,0,2,3,0,5,5,1,0,6,4,5,3,4,5,12,96,45,21,105000,8248,3,35,4,6,1,1,2,6,2,3,6,6,2,4,4,4,1
"6287_47",6287,47,1,2,2023,5,1,2,3,2,3,3,5,6,6,6,5,4,4,5,5,5,3,1,5,0,0,0,0,0,4,5,0,0,1,0,2,1,2,5,5,5,0,6,4,5,0,4,5,12,96,45,23,95934,5206,3,35,6,6,5,5,2,4,5,6,6,6,3,6,4,5,3
"6287_48",6287,48,1,2,2021,5,1,2,2,1,2,3,5,4,5,4,4,4,5,5,5,4,1,7,5,0,0,0,0,0,2,2,0,3,5,0,2,3,0,5,5,5,3,5,4,5,3,1,1,13,96,45,18,26356,6505,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287_48",6287,48,1,2,2023,5,1,2,3,3,3,3,5,5,4,1,4,3,5,4,5,5,1,1,1,500,0,0,0,0,3,3,0,1,5,0,3,1,1,5,5,1,0,5,3,5,0,3,3,13,96,45,20,68243,6085,51,30,5,4,5,4,4,4,5,5,5,4,1,5,4,5,3
"628_34",628,34,1,2,2019,5,1,2,3,3,2,3,5,6,5,1,2,4,4,4,4,3,2,1,1,4569,0,0,0,0,3,3,0,0,3,0,1,3,0,5,5,1,3,5,3,4,3,4,5,14,96,27,24,54000,8499,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628_34",628,34,1,2,2021,5,1,1,0,0,0,0,4,5,4,1,4,4,5,5,4,4,2,1,1,700,0,0,0,0,99,1,0,0,5,0,2,5,0,5,5,1,0,4,4,4,2,4,5,14,96,29,26,78860,7443,1,10,5,6,5,1,2,4,4,4,4,3,2,5,3,4,3
"628_34",628,34,1,2,2023,5,1,1,0,0,0,0,4,5,4,1,3,4,4,4,4,4,1,1,1,3000,0,0,0,0,5,9,0,0,5,0,2,3,0,5,5,5,0,4,3,4,0,4,5,14,96,29,28,65028,616,1,10,4,5,4,1,4,4,5,5,4,4,2,4,4,4,2
"6316_32",6316,32,2,2,2019,1,9,2,0,0,0,0,4,5,5,5,4,4,4,4,4,5,1,1,1,3000,1,5,1,5,6,6,0,0,1,0,3,3,0,5,5,1,3,5,4,4,4,11,11,16,12,29,28,85762,1552,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6316_33",6316,33,1,2,2019,1,1,3,2,2,2,3,5,6,5,2,1,5,5,5,6,6,1,1,5,0,1,5,1,5,2,2,0,0,3,0,3,3,0,5,5,1,3,5,4,6,5,4,3,16,12,29,23,46000,2051,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6316_33",6316,33,1,2,2021,5,1,1,0,0,0,0,6,6,6,6,1,3,6,6,6,6,1,1,5,0,5,5,1,5,3,1,0,0,5,0,3,3,0,5,5,1,0,6,4,6,3,3,3,16,12,29,25,50600,1313,2,30,5,6,5,2,1,5,5,5,6,6,1,5,4,6,5
"6316_33",6316,33,1,2,2023,5,1,1,0,0,0,0,4,4,4,1,1,1,2,2,1,1,4,1,1,233,0,0,0,0,4,4,0,0,5,0,2,3,0,5,5,5,0,4,1,1,0,3,3,16,12,29,28,150000,8816,1,10,6,6,6,6,1,3,6,6,6,6,1,6,4,6,3
"631_36",631,36,2,2,2019,5,1,1,0,0,0,0,6,9,5,1,2,4,3,5,6,2,1,1,5,0,0,0,0,0,8,0,18,1,3,52,3,3,0,5,1,1,1,9,2,4,4,7,11,16,16,98,26,30680,1050,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631_37",631,37,2,2,2019,5,1,2,3,1,3,3,4,4,4,2,1,2,3,4,4,2,1,1,5,0,0,0,0,0,2,2,0,0,5,0,2,3,0,5,5,1,1,4,2,4,5,4,3,14,14,53,19,14300,1182,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631_37",631,37,2,2,2021,5,1,2,3,3,3,3,4,4,3,2,1,2,3,4,4,2,1,1,1,800,0,0,0,0,3,3,0,0,5,0,3,3,0,5,5,0,0,4,2,3,4,3,3,14,14,53,21,55575,6003,1,10,4,4,4,2,1,2,3,4,4,2,1,4,2,4,5
"631_37",631,37,2,2,2023,5,1,2,3,3,3,3,6,6,5,5,3,3,5,6,6,5,1,1,1,4500,0,0,0,0,3,3,0,0,5,0,3,3,0,5,5,1,0,6,3,5,0,3,3,14,14,53,23,30300,1526,1,10,4,4,3,2,1,2,3,4,4,2,1,4,2,3,4
"632_177",632,177,1,3,2019,5,1,1,0,0,0,0,5,6,5,6,3,5,5,6,6,6,1,1,5,0,1,5,5,5,5,5,0,0,3,0,2,1,1,5,5,1,3,5,4,6,2,4,5,14,13,17,26,136220,3334,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632_32",632,32,2,2,2023,5,2,3,3,1,1,3,5,5,5,2,1,3,6,5,5,5,2,1,5,0,0,0,0,0,3,2,0,0,5,0,3,3,0,5,5,1,1,5,2,5,4,3,3,15,12,17,19,127992,9129,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_178",6335,178,2,3,2021,5,1,1,9,9,1,9,1,2,4,2,2,5,2,5,1,4,3,7,1,150,0,0,0,0,1,1,0,0,5,0,1,1,1,5,5,1,3,2,3,3,5,3,3,96,11,6,18,26928,6416,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_178",6335,178,2,3,2023,5,1,1,1,2,2,2,2,3,5,1,1,2,3,3,4,3,1,5,5,0,0,0,0,0,1,1,0,0,5,0,2,3,0,5,5,5,0,3,2,9,0,3,3,96,11,6,19,14900,3666,2,30,1,2,4,2,2,5,2,5,1,4,3,2,3,3,5
"6335_35",6335,35,1,2,2019,1,1,3,0,0,0,0,4,4,4,1,6,2,6,4,5,4,2,3,5,0,0,0,0,0,1,1,0,0,3,0,3,1,1,1,5,1,3,4,3,5,2,4,3,12,96,6,25,24652,7218,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_36",6335,36,2,2,2019,1,2,5,0,0,0,0,4,6,4,6,3,3,6,5,6,4,1,1,5,0,0,0,0,0,3,3,0,3,5,0,1,1,1,5,5,5,3,5,4,5,2,1,1,12,96,6,25,24652,7218,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_37",6335,37,2,2,2019,5,1,1,3,3,3,3,5,5,5,3,2,2,5,5,5,5,1,1,1,195,0,0,0,0,3,3,0,0,3,0,2,3,0,5,5,1,3,5,3,5,4,4,5,14,96,6,23,100680,6951,3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_37",6335,37,2,2,2021,5,1,1,0,0,0,0,6,6,5,2,2,2,4,5,5,6,1,1,1,2200,0,0,0,0,2,2,0,0,1,0,2,5,0,5,1,1,0,6,3,5,4,9,5,14,96,4,25,66520,7346,1,10,5,5,5,3,2,2,5,5,5,5,1,5,3,5,4
"6335_37",6335,37,2,2,2023,5,1,1,0,0,0,0,5,6,5,5,3,3,4,5,4,3,1,1,1,4600,0,0,0,0,5,2,0,0,1,0,4,5,0,5,1,1,0,5,4,4,0,9,5,14,96,4,26,91988,3057,2,20,6,6,5,2,2,2,4,5,5,6,1,6,3,5,4
"6335_38",6335,38,1,2,2019,1,4,4,3,3,3,3,5,2,2,2,1,2,4,4,5,2,2,1,5,0,0,0,0,0,8,0,0,1,3,0,2,3,0,1,5,1,3,3,2,4,4,4,5,12,96,6,22,100680,6951,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_38",6335,38,1,2,2021,5,1,1,3,3,3,3,4,3,3,1,2,2,4,3,5,2,2,1,5,0,0,0,0,0,3,3,0,1,5,0,3,5,0,5,5,1,0,3,2,4,5,3,3,12,96,6,24,76600,5488,2,30,5,2,2,2,1,2,4,4,5,2,2,3,2,4,4
"6335_38",6335,38,1,2,2023,1,1,1,0,0,0,0,3,2,3,1,2,2,3,2,3,2,2,3,5,0,0,0,0,0,3,3,0,1,5,0,3,5,0,5,5,1,0,3,2,3,0,3,3,12,96,6,26,27500,7858,2,30,4,3,3,1,2,2,4,3,5,2,2,3,2,4,5
"6335_39",6335,39,2,2,2019,5,5,4,3,3,3,3,2,3,4,1,1,1,6,6,4,5,4,1,5,0,0,0,0,0,5,4,0,1,5,0,4,5,0,5,5,1,3,3,2,5,4,3,3,14,96,6,21,100680,6951,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_39",6335,39,2,2,2021,5,2,5,3,3,3,3,3,2,1,3,1,1,4,3,5,3,4,1,5,0,0,0,0,0,6,5,0,1,1,0,4,3,0,5,5,1,0,2,1,4,4,9,5,14,96,6,23,60000,3155,6,33,2,3,4,1,1,1,6,6,4,5,4,3,2,5,4
"6335_39",6335,39,2,2,2023,5,1,2,0,0,0,0,4,2,3,3,4,6,2,4,6,5,2,1,1,1000,0,0,0,0,6,5,0,0,5,0,5,3,0,5,5,1,0,3,4,4,0,4,5,14,96,6,26,38012,8383,1,10,3,2,1,3,1,1,4,3,5,3,4,2,1,4,4
"6335_40",6335,40,2,2,2019,5,2,1,2,3,3,3,5,5,6,2,3,3,6,6,5,6,1,1,5,0,0,0,0,0,5,3,0,1,5,0,3,1,2,5,5,1,3,5,4,6,3,3,3,14,96,6,19,100680,6951,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335_40",6335,40,2,2,2021,5,1,1,2,3,3,3,5,5,5,1,1,1,4,2,1,1,2,1,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,0,5,1,2,4,2,2,14,96,6,21,10500,7701,1,10,5,5,6,2,3,3,6,6,5,6,1,5,4,6,3
"6335_40",6335,40,2,2,2023,5,1,4,3,3,3,3,5,4,4,4,4,2,2,4,5,5,2,1,5,0,0,0,0,0,2,2,0,0,5,0,4,5,0,5,5,5,0,4,3,4,0,2,2,14,96,4,23,46409,8327,1,10,5,5,5,1,1,1,4,2,1,1,2,5,1,2,4
"633_41",633,41,2,2,2019,5,1,2,0,0,0,0,6,6,5,1,2,4,5,6,6,6,1,1,1,8000,0,0,0,0,5,3,16,1,3,0,4,3,0,5,1,1,1,6,2,6,3,4,5,12,0,42,25,24000,8062,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633_41",633,41,2,2,2021,5,1,1,0,0,0,0,6,6,6,6,6,6,6,6,6,6,1,1,1,500,0,0,0,0,8,0,0,1,5,0,3,1,1,5,5,1,0,6,6,6,2,3,3,12,0,42,27,15200,3838,1,10,6,6,5,1,2,4,5,6,6,6,1,6,2,6,3
"633_42",633,42,2,2,2019,5,1,3,2,3,2,2,5,6,6,1,2,4,5,5,5,4,2,1,5,0,0,0,0,0,8,0,0,0,3,0,3,1,1,5,5,1,1,6,3,5,3,4,5,12,0,12,22,66100,5703,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633_42",633,42,2,2,2021,5,1,1,2,2,2,2,6,6,6,4,2,6,6,9,5,6,1,1,5,0,0,0,0,0,8,0,0,0,1,0,2,1,1,5,5,1,0,6,4,9,2,4,5,12,0,12,24,95000,3868,2,22,5,6,6,1,2,4,5,5,5,4,2,6,3,5,3
"633_42",633,42,2,2,2023,5,1,1,0,0,0,0,5,5,4,2,2,4,5,5,5,5,2,1,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,0,5,3,5,0,4,5,12,0,12,26,84000,6187,2,22,6,6,6,4,2,6,6,9,5,6,1,6,4,9,2
"633_43",633,43,2,2,2019,1,2,2,2,1,1,3,6,6,6,6,6,5,6,6,5,6,1,7,5,0,0,0,0,0,2,2,0,0,5,0,2,3,0,5,5,1,1,6,6,6,3,4,3,12,0,42,18,0,8506,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633_43",633,43,2,2,2021,5,1,4,2,2,2,2,6,6,6,3,2,3,5,5,5,5,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,0,6,3,5,3,3,3,12,0,12,20,18500,2247,1,10,6,6,6,6,6,5,6,6,5,6,1,6,6,6,3
"633_43",633,43,2,2,2023,5,1,3,2,3,3,2,6,6,6,1,2,2,5,5,5,5,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,5,0,6,2,5,0,3,3,12,0,42,22,30000,6481,1,10,6,6,6,3,2,3,5,5,5,5,1,6,3,5,3
"634_33",634,33,2,2,2019,5,2,3,0,0,0,0,5,6,5,5,4,4,5,6,4,6,1,1,1,900,1,1,5,5,6,6,0,0,3,13,2,3,0,5,1,1,1,5,4,6,4,6,9,12,12,42,27,115000,9441,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_34",634,34,2,2,2019,5,5,5,1,1,1,2,5,6,4,1,3,4,5,5,4,6,1,6,5,0,0,0,0,0,5,2,0,0,5,0,3,5,0,1,5,1,1,5,4,5,3,4,3,16,16,42,23,38200,6787,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_34",634,34,2,2,2021,5,2,2,0,0,0,0,6,6,5,1,2,3,6,6,4,6,1,6,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,1,5,1,0,6,2,6,4,3,3,16,16,42,25,34904,7340,1,10,5,6,4,1,3,4,5,5,4,6,1,5,4,5,3
"634_34",634,34,2,2,2023,5,1,5,0,0,0,0,6,6,6,1,1,2,5,2,6,6,1,6,5,0,0,0,0,0,6,9,0,0,5,0,4,3,0,5,5,1,0,6,2,5,0,3,3,16,16,42,27,12520,1436,1,10,6,6,5,1,2,3,6,6,4,6,1,6,2,6,4
"634_35",634,35,2,2,2019,5,1,1,2,2,2,3,4,4,3,6,5,3,6,6,6,6,1,7,1,2000,1,5,5,5,6,6,0,0,1,0,3,3,0,1,1,1,1,4,4,6,4,9,5,13,16,42,21,137000,6705,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_35",634,35,2,2,2021,5,1,1,0,0,0,0,3,3,3,1,3,4,2,2,2,3,2,1,1,3000,5,5,1,5,5,5,19,1,1,45,3,3,0,1,1,1,0,3,2,2,4,6,9,13,16,42,23,120075,8185,2,30,4,4,3,6,5,3,6,6,6,6,1,4,4,6,4
"634_36",634,36,2,2,2019,5,1,1,3,3,3,3,5,6,5,5,2,4,5,5,4,5,1,7,5,0,1,5,5,5,6,6,0,0,1,0,2,3,0,5,1,1,3,5,4,5,3,9,5,13,16,42,19,137000,6705,52,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_36",634,36,2,2,2021,5,1,1,3,3,3,3,5,6,6,5,2,4,6,6,6,6,1,7,1,800,1,1,1,5,5,5,17,1,1,0,1,3,0,5,5,1,0,6,4,6,3,9,5,13,16,42,21,120075,8185,51,30,5,6,5,5,2,4,5,5,4,5,1,5,4,5,3
"634_36",634,36,2,2,2023,5,1,1,3,3,3,3,5,5,5,5,2,4,5,6,5,5,1,1,1,6000,1,5,5,5,8,0,0,0,1,51,1,3,0,5,5,1,0,5,4,5,0,6,9,13,16,42,24,268084,2600,2,30,5,6,6,5,2,4,6,6,6,6,1,6,4,6,3
"634_37",634,37,1,2,2019,5,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,3,5,0,0,0,0,0,6,6,0,0,1,0,2,3,0,5,1,1,1,1,2,1,5,9,5,16,16,42,20,150600,5679,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_37",634,37,1,2,2021,5,1,1,1,1,1,1,3,2,2,1,1,3,5,6,2,2,2,3,5,0,0,0,0,0,2,2,0,0,1,0,2,3,0,5,5,5,0,2,2,3,5,4,3,16,16,42,22,187820,2257,3,30,1,2,1,1,1,3,1,1,1,1,3,1,2,1,5
"634_37",634,37,1,2,2023,5,1,1,2,2,2,2,2,2,1,1,1,4,2,3,2,1,2,6,5,0,0,0,0,0,5,1,0,0,5,0,2,3,0,5,5,1,0,2,2,2,0,4,5,16,16,42,24,164420,1815,3,30,3,2,2,1,1,3,5,6,2,2,2,2,2,3,5
"634_38",634,38,1,2,2021,5,1,2,1,1,1,3,6,6,6,4,4,4,9,4,4,4,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,1,5,1,1,6,4,9,4,3,3,12,12,42,18,87400,4371,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634_38",634,38,1,2,2023,5,1,2,1,1,1,3,5,5,5,3,3,3,5,5,5,5,2,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,1,5,1,0,5,3,5,0,3,3,12,12,42,20,62400,1395,3,30,6,6,6,4,4,4,9,4,4,4,1,6,4,9,4
"6350_35",6350,35,2,2,2019,5,1,5,0,0,0,0,4,4,3,1,1,1,5,4,4,4,1,1,9,0,0,0,0,0,5,2,0,0,1,0,2,3,0,5,5,1,3,4,9,4,3,9,3,12,12,24,25,206000,8298,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6350_35",6350,35,2,2,2021,5,1,1,0,0,0,0,2,4,4,1,1,1,2,4,4,4,1,1,5,0,0,0,0,0,8,0,0,0,1,0,3,3,0,5,5,1,0,3,1,3,3,4,3,12,12,24,27,150150,5999,3,30,4,4,3,1,1,1,5,4,4,4,1,4,9,4,3
"6357_36",6357,36,1,2,2019,1,2,2,3,3,3,3,6,6,5,6,5,6,6,6,5,6,1,3,5,0,0,0,0,0,5,5,0,3,5,0,1,3,0,5,5,1,3,6,6,6,1,1,1,12,10,13,17,50600,5611,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6357_36",6357,36,1,2,2021,1,1,2,3,3,3,3,6,6,6,4,1,1,6,6,6,6,1,1,5,0,0,0,0,0,8,0,0,0,5,0,1,3,0,5,5,1,0,6,3,6,1,3,3,12,10,13,20,29000,8625,1,10,6,6,5,6,5,6,6,6,5,6,1,6,6,6,1
"6357_36",6357,36,1,2,2023,1,2,3,3,3,3,3,4,3,2,1,1,1,5,6,6,4,4,1,5,0,0,0,0,0,8,0,0,0,5,0,1,1,1,5,5,5,0,3,2,6,0,3,3,12,10,13,21,15400,8726,1,10,6,6,6,4,1,1,6,6,6,6,1,6,3,6,1
"6357_38",6357,38,1,2,2021,5,1,1,2,3,3,3,4,3,4,1,1,1,5,5,6,3,1,1,5,0,0,0,0,0,8,0,0,0,5,0,4,1,2,5,5,5,5,4,1,5,4,3,3,12,10,13,18,29000,8625,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6357_38",6357,38,1,2,2023,5,1,2,3,3,3,3,4,2,1,1,1,2,4,4,2,2,3,1,1,9999999999,0,0,0,0,8,0,0,0,5,0,4,1,2,1,5,5,0,2,1,3,0,3,3,12,10,13,20,15400,8726,2,40,4,3,4,1,1,1,5,5,6,3,1,4,1,5,4
"6361_32",6361,32,2,2,2019,1,1,1,0,0,0,0,6,6,6,6,6,6,6,6,6,6,1,1,1,600,1,1,1,5,5,5,0,0,3,42,3,1,2,5,5,1,1,6,6,6,4,6,9,16,14,45,27,120100,6370,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6361_33",6361,33,2,2,2021,5,2,2,0,0,0,0,5,5,4,1,1,3,4,5,5,2,1,1,1,2500,1,1,5,5,8,0,0,0,1,43,3,1,2,5,5,1,1,5,2,4,3,6,9,16,14,21,27,30075,8607,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6361_34",6361,34,1,2,2019,5,2,3,3,3,3,3,6,6,5,6,6,6,6,5,5,5,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,1,1,5,5,1,1,6,6,5,2,4,5,16,14,21,22,40000,7133,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6361_34",6361,34,1,2,2021,5,3,3,0,0,0,0,4,4,4,1,1,1,2,2,2,2,1,1,9,0,0,0,0,0,8,0,0,0,5,0,3,1,1,5,5,5,0,4,1,3,2,4,5,16,14,21,25,50000,6194,1,10,6,6,5,6,6,6,6,5,5,5,1,6,6,5,2
